Ngram,Count,KneserNey_Prob
"का दावा किया है",495,0.4145248964750402
"स्थिति को देखते हुए",495,0.9998888251450662
"तिवारी ने बताया कि",495,0.999934840520544
"रहा है कि यह",495,0.07522897531317517
"आशंका जताई जा रही",495,0.9999992952526356
"विरोध कर रहे हैं",495,0.6418215661757173
"की घटना को अंजाम",494,0.7944874156958496
"स्थान प्राप्त किया ।",494,0.7413370513946458
"केंद्रीय गृह मंत्री अमित",494,0.7195951270032486
"नहीं हो सकता है",493,0.35735424396153154
"<s> लेकिन इस बार",493,0.43991119399378165
"जांच में पता चला",493,0.9995186725666997
"दर प्रदान करता है",493,0.9999998551424257
"ने संयुक्त रूप से",493,0.9999995477579623
"को जल्द से जल्द",493,0.9999995320699351
"दावा किया जा रहा",493,0.999312773533871
"कर ली . </s>",493,0.9999999213042056
"खबर आ रही है",493,0.942677802570227
"कर हत्या कर दी",493,0.9998989287371667
"लगाकर आत्महत्या कर ली",492,0.9998866398846524
"मार दिया । </s>",492,0.9999958929188039
"रह सकता है ।",492,0.8343153228678155
"कहा कि सरकार ने",492,0.3102452343728046
"को उम्मीद है कि",492,0.9992247164009534
"तैयारी कर रहे हैं",492,0.6812203606737711
"घटना को अंजाम देने",492,0.3550233482740842
"<s> आगरा । </s>",492,0.9999999881402845
"बताए जा रहे हैं",492,0.9521712326862345
"साथ हैं । </s>",492,0.9999897573693675
"को प्रधानमंत्री नरेंद्र मोदी",491,0.9999999913897135
"निजी अस्पताल में भर्ती",491,0.6519744075796299
"<s> इस मामले को",491,0.0722428511608971
"<s> इस बात को",491,0.19965678397418335
"चुना गया है ।",490,0.8453331784230691
"स्थिति है । </s>",490,0.9999912385960891
"रही थीं . </s>",490,0.9999832496254053
"इंकार कर दिया ।",490,0.4621424805535685
"बिक्री और रूपांतरण दर",490,0.9999999964652355
"और रूपांतरण दर प्रदान",490,0.9999978017526615
"रूपांतरण दर प्रदान करता",490,0.9999980373170192
"2021 तक विनिमय दर",490,0.9999997209229594
"तक विनिमय दर आरेख",490,0.9992800567725753
"विनिमय दर आरेख के",490,0.9999999965603151
"दर आरेख के साथ",490,0.9999978112662516
"आरेख के साथ विज़ुअलाइज़ेशन",490,0.9984747722644637
"के साथ विज़ुअलाइज़ेशन और",490,0.9999999964902254
"साथ विज़ुअलाइज़ेशन और इतिहास",490,0.999997659181014
"विज़ुअलाइज़ेशन और इतिहास तालिका",490,0.9999978100124369
"और इतिहास तालिका के",490,0.9999989457716992
"इतिहास तालिका के लिए",490,0.9999980137141404
"तालिका के लिए सबसे",490,0.9984811117117462
"लिए सबसे लोकप्रिय रूपांतरणों",490,0.9999982450221673
"सबसे लोकप्रिय रूपांतरणों की",490,0.9999999965163205
"लोकप्रिय रूपांतरणों की सूची",490,0.9999976631303914
"रूपांतरणों की सूची को",490,0.998725139739283
"की सूची को जोड़ा",490,0.9999976586308755
"सूची को जोड़ा ।",490,0.9995450194144683
"को खत्म करने के",490,0.476267141052011
"बुधवार को कहा कि",490,0.9292428332035962
"में काम करने के",490,0.18083377288937044
"भारत और चीन के",490,0.7531228557790998
"का इस्तेमाल करते हैं",490,0.6217597242770339
"किए जा सकते हैं",489,0.9524645471346538
"बैठे थे । </s>",489,0.9999958392080587
"बयान दिया है ।",489,0.6488062238425167
"की बात सामने आई",489,0.5920193754580957
"ने कही । </s>",489,0.9999999983144527
"सामने आई । </s>",489,0.9999999985324838
"एसएल एफटीपी सीरिज -",489,0.9999998029738864
"में इस तरह की",488,0.4379233697323714
"मौका मिलेगा । </s>",488,0.9999845542424561
"बारिश हो सकती है",488,0.9997408782794182
"जानी है । </s>",488,0.9999912026886959
"का इंतजार है ।",488,0.8509972517827278
"<s> सिंह ने कहा",488,0.7294230114969735
"कि इस तरह के",488,0.4418654011117917
"की जानी चाहिए ।",488,0.718367010252476
"नहीं आए । </s>",488,0.9999999989144438
"पुलिस ने मामला दर्ज",488,0.9999054660945342
"के घाट उतार दिया",487,0.9999983488982245
"प्रकाश डाला । </s>",487,0.9999999957664072
"ने कहा कि सभी",487,0.007919444879898204
"को सील कर दिया",487,0.9997974800636242
"दिए जा रहे हैं",487,0.8527688652940121
"<s> बयान में कहा",487,0.9304507502435859
"मिल गया । </s>",487,0.999996922061246
"आवेदन करने के लिए",487,0.7516311652519433
"भूमिका निभाई । </s>",487,0.999999989585719
"होने चाहिए । </s>",486,0.9999756571605902
