Ngram,Count,Katz_Prob
"पीठ ने कहा कि",318,0.9123563218390804
"अपने नाम कर लिया",318,0.5923507462686567
"से ज्यादा लोगों को",318,0.31435643564356436
". . . !",318,0.005935799884088318
"जैसा है । </s>",318,0.9984276729559748
"का लक्ष्य है ।",318,0.7762836185819071
"ने आईएएनएस को बताया",318,0.9984276729559748
"कोई जानकारी नहीं है",318,0.44781382228490835
"में आए । </s>",318,0.9984276729559748
"की रहने वाली है",318,0.3527777777777778
"चला गया था ।",318,0.8489304812834224
"ले आई । </s>",318,0.9984276729559748
"चली गई थी ।",318,0.7957393483709273
"में मुख्य रूप से",318,0.9984276729559748
"कर सकेंगे . </s>",318,0.9984276729559748
"के आदेश दिए ।",318,0.19893483709273183
"अखिलेश यादव ने कहा",318,0.6479591836734694
"का आश्वासन दिया है",318,0.23294203961848864
"बढ़ाया जा सकता है",318,0.9984276729559748
"पाए थे । </s>",318,0.9984276729559748
"से कहा कि वे",318,0.16933333333333334
"में किसी प्रकार की",318,0.6769722814498934
"है कि केंद्र सरकार",317,0.7447058823529412
"रोक लगा दी थी",317,0.1728563626433643
"की शुरुआत की गई",317,0.13820960698689957
"ने बताया कि प्रदेश",317,0.006717035590738343
"स्वस्थ हो चुके हैं",317,0.998422712933754
"होना है . </s>",317,0.998422712933754
"<s> खबरों के अनुसार",317,0.4042145593869732
"सवाल उठता है कि",317,0.998422712933754
"टी - 20 सीरीज",317,0.1448512585812357
"सुबह 11 बजे से",317,0.6663157894736842
"स्थिति यह है कि",317,0.998422712933754
"होता हैं । </s>",317,0.998422712933754
"घायल हो गये ।",316,0.6478439425051334
"प्रभावित हुआ है ।",316,0.8458445040214477
"के पूर्व अध्यक्ष राहुल",316,0.6162109375
"जरूरत होगी । </s>",316,0.9984177215189873
"प्राथमिकता के आधार पर",316,0.9984177215189873
"के कल्याण के लिए",316,0.9984177215189873
"खाने - पीने की",316,0.4539568345323741
"सफलता हासिल की है",316,0.6586638830897703
"दोनों पक्षों के बीच",316,0.7907268170426065
"पर काम कर रहा",316,0.20473718364698248
"मानी जा रही है",316,0.8988603988603988
"हो रही है कि",316,0.024529622142746073
"तक आवेदन कर सकते",316,0.9984177215189873
"का संकल्प लिया ।",316,0.5831792975970426
"ने कथित तौर पर",316,0.9984177215189873
"शुरू करने से पहले",316,0.9984177215189873
"से अधिक समय से",316,0.41677675033025097
"प्रधानमंत्री नरेन्द्र मोदी के",316,0.2071569271175312
"के लिए अच्छी खबर",316,0.7458628841607565
"बकाया है । </s>",316,0.9984177215189873
"की तरह है ।",315,0.6621052631578948
"स्थिति के बारे में",315,0.9984126984126984
"आसपास के क्षेत्रों में",315,0.8232984293193717
"तक पहुंच गया ।",315,0.3183198380566802
"प्रधानमंत्री नरेंद्र मोदी पर",315,0.03379540081667741
"हो जाते हैं और",315,0.09145100319860425
"में शामिल हुए थे",315,0.24455676516329705
"महसूस करेंगे । </s>",315,0.9984126984126984
"भारतीय किसान यूनियन के",315,0.7313953488372092
"प्राचार्य डा . </s>",315,0.9984126984126984
"में अवैध रूप से",315,0.9984126984126984
"दिखाई देंगे । </s>",315,0.9984126984126984
"भरा है । </s>",315,0.9984126984126984
"करने लगे . </s>",315,0.9984126984126984
"में कई तरह के",315,0.5626118067978533
"<s> मृतक की पहचान",315,0.5856610800744879
"2021 - 22 के",315,0.4525179856115108
"के पद पर तैनात",315,0.22008397480755773
"में किया । </s>",315,0.9984126984126984
"पड़ता था । </s>",315,0.9984126984126984
"बात करने के लिए",314,0.7393867924528302
"करने के लिए आप",314,0.00991053646508393
"हिस्सा लेने के लिए",314,0.890625
"साबित होगी । </s>",314,0.9984076433121019
"भूमिका है । </s>",314,0.9984076433121019
"पर जान से मारने",314,0.9984076433121019
"आ चुके हैं .",314,0.2154639175257732
"को दी गई है",314,0.23308550185873605
"<s> राज्य सरकार के",314,0.19162591687041564
"कोर्ट के आदेश के",314,0.4034749034749035
